"psu_id","household_id","stratum","province","urban_rural","economic_zone","household_size","income","education_head","has_electricity","has_internet","size","n_psu_stratum","N_psu_stratum","psu_weight","hh_weight","final_weight"
373,16,"P1_Urban","P1","Urban","Agricultural",3,58262,12,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,17,"P1_Urban","P1","Urban","Agricultural",4,32088,12,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,18,"P1_Urban","P1","Urban","Agricultural",2,115307,11,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,19,"P1_Urban","P1","Urban","Agricultural",6,56375,6,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,20,"P1_Urban","P1","Urban","Agricultural",4,72693,11,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,21,"P1_Urban","P1","Urban","Agricultural",6,69190,6,1,0,968,5,41,8.2,0.649228705566734,5.32367538564722
373,22,"P1_Urban","P1","Urban","Agricultural",5,43330,4,1,0,968,5,41,8.2,0.649228705566734,5.32367538564722
373,23,"P1_Urban","P1","Urban","Agricultural",5,48186,14,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,24,"P1_Urban","P1","Urban","Agricultural",4,19826,11,1,0,968,5,41,8.2,0.649228705566734,5.32367538564722
373,25,"P1_Urban","P1","Urban","Agricultural",5,29570,13,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,26,"P1_Urban","P1","Urban","Agricultural",4,63209,8,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,27,"P1_Urban","P1","Urban","Agricultural",3,61348,11,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,28,"P1_Urban","P1","Urban","Agricultural",5,58703,9,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
373,29,"P1_Urban","P1","Urban","Agricultural",7,109649,14,1,0,968,5,41,8.2,0.649228705566734,5.32367538564722
373,30,"P1_Urban","P1","Urban","Agricultural",4,43125,12,1,1,968,5,41,8.2,0.649228705566734,5.32367538564722
281,1,"P1_Urban","P1","Urban","Service",3,107695,8,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,2,"P1_Urban","P1","Urban","Service",5,79140,9,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,3,"P1_Urban","P1","Urban","Service",6,57014,8,0,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,4,"P1_Urban","P1","Urban","Service",6,101812,5,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,5,"P1_Urban","P1","Urban","Service",5,20224,15,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,6,"P1_Urban","P1","Urban","Service",3,57424,9,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,7,"P1_Urban","P1","Urban","Service",9,127689,7,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,8,"P1_Urban","P1","Urban","Service",3,29638,6,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,9,"P1_Urban","P1","Urban","Service",3,34281,16,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,10,"P1_Urban","P1","Urban","Service",7,34542,9,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,11,"P1_Urban","P1","Urban","Service",2,50314,8,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,12,"P1_Urban","P1","Urban","Service",4,28324,16,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,13,"P1_Urban","P1","Urban","Service",6,44035,10,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,14,"P1_Urban","P1","Urban","Service",2,100804,11,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,15,"P1_Urban","P1","Urban","Service",2,55212,3,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,16,"P1_Urban","P1","Urban","Service",5,61713,9,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,17,"P1_Urban","P1","Urban","Service",6,45507,12,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,18,"P1_Urban","P1","Urban","Service",3,38975,11,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,19,"P1_Urban","P1","Urban","Service",0,168820,8,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,20,"P1_Urban","P1","Urban","Service",1,84976,13,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,21,"P1_Urban","P1","Urban","Service",6,76652,13,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,22,"P1_Urban","P1","Urban","Service",4,125689,8,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,23,"P1_Urban","P1","Urban","Service",5,61240,15,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,24,"P1_Urban","P1","Urban","Service",5,27590,12,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,25,"P1_Urban","P1","Urban","Service",3,29679,8,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,26,"P1_Urban","P1","Urban","Service",2,28284,6,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,27,"P1_Urban","P1","Urban","Service",7,61960,13,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,28,"P1_Urban","P1","Urban","Service",4,41259,11,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,29,"P1_Urban","P1","Urban","Service",2,54209,8,1,0,1858,5,41,8.2,1.24614352783367,10.2183769282361
281,30,"P1_Urban","P1","Urban","Service",4,38693,7,1,1,1858,5,41,8.2,1.24614352783367,10.2183769282361
192,1,"P1_Urban","P1","Urban","Mixed",5,65992,11,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,2,"P1_Urban","P1","Urban","Mixed",4,39843,5,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,3,"P1_Urban","P1","Urban","Mixed",3,88178,6,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,4,"P1_Urban","P1","Urban","Mixed",3,81276,4,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,5,"P1_Urban","P1","Urban","Mixed",8,77314,11,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,6,"P1_Urban","P1","Urban","Mixed",7,27006,6,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,7,"P1_Urban","P1","Urban","Mixed",2,24663,13,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,8,"P1_Urban","P1","Urban","Mixed",6,131211,15,0,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,9,"P1_Urban","P1","Urban","Mixed",7,51976,9,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,10,"P1_Urban","P1","Urban","Mixed",7,74857,5,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,11,"P1_Urban","P1","Urban","Mixed",4,56822,10,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,12,"P1_Urban","P1","Urban","Mixed",5,65102,12,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,13,"P1_Urban","P1","Urban","Mixed",4,46062,9,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,14,"P1_Urban","P1","Urban","Mixed",5,50487,14,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,15,"P1_Urban","P1","Urban","Mixed",4,228470,11,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,16,"P1_Urban","P1","Urban","Mixed",3,46941,10,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,17,"P1_Urban","P1","Urban","Mixed",6,36607,10,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,18,"P1_Urban","P1","Urban","Mixed",4,61118,12,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,19,"P1_Urban","P1","Urban","Mixed",0,65793,7,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,20,"P1_Urban","P1","Urban","Mixed",4,73687,14,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,21,"P1_Urban","P1","Urban","Mixed",4,95704,11,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,22,"P1_Urban","P1","Urban","Mixed",9,96968,10,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,23,"P1_Urban","P1","Urban","Mixed",6,50577,15,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,24,"P1_Urban","P1","Urban","Mixed",5,79992,9,0,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,25,"P1_Urban","P1","Urban","Mixed",0,54839,7,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,26,"P1_Urban","P1","Urban","Mixed",4,43741,10,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,27,"P1_Urban","P1","Urban","Mixed",2,58742,12,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,28,"P1_Urban","P1","Urban","Mixed",2,152833,10,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,29,"P1_Urban","P1","Urban","Mixed",3,76188,12,1,1,1861,5,41,8.2,1.24815560026828,10.2348759221999
192,30,"P1_Urban","P1","Urban","Mixed",3,86318,5,1,0,1861,5,41,8.2,1.24815560026828,10.2348759221999
271,1,"P2_Rural","P2","Rural","Industrial",2,71544,6,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,2,"P2_Rural","P2","Rural","Industrial",4,47472,12,0,0,523,5,95,19,0.350771294433266,6.66465459423206
271,3,"P2_Rural","P2","Rural","Industrial",3,43778,3,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,4,"P2_Rural","P2","Rural","Industrial",6,48044,10,0,1,523,5,95,19,0.350771294433266,6.66465459423206
271,5,"P2_Rural","P2","Rural","Industrial",4,23145,7,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,6,"P2_Rural","P2","Rural","Industrial",3,28307,15,1,1,523,5,95,19,0.350771294433266,6.66465459423206
271,7,"P2_Rural","P2","Rural","Industrial",4,57215,10,0,0,523,5,95,19,0.350771294433266,6.66465459423206
271,8,"P2_Rural","P2","Rural","Industrial",5,55339,9,0,0,523,5,95,19,0.350771294433266,6.66465459423206
271,9,"P2_Rural","P2","Rural","Industrial",4,19607,16,0,1,523,5,95,19,0.350771294433266,6.66465459423206
271,10,"P2_Rural","P2","Rural","Industrial",6,104745,7,0,0,523,5,95,19,0.350771294433266,6.66465459423206
271,11,"P2_Rural","P2","Rural","Industrial",5,41212,15,0,1,523,5,95,19,0.350771294433266,6.66465459423206
271,12,"P2_Rural","P2","Rural","Industrial",4,19746,6,1,1,523,5,95,19,0.350771294433266,6.66465459423206
271,13,"P2_Rural","P2","Rural","Industrial",5,26170,10,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,14,"P2_Rural","P2","Rural","Industrial",4,47732,11,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,15,"P2_Rural","P2","Rural","Industrial",5,37487,8,1,1,523,5,95,19,0.350771294433266,6.66465459423206
271,16,"P2_Rural","P2","Rural","Industrial",3,21685,10,0,0,523,5,95,19,0.350771294433266,6.66465459423206
271,17,"P2_Rural","P2","Rural","Industrial",6,56490,10,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,18,"P2_Rural","P2","Rural","Industrial",5,32702,15,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,19,"P2_Rural","P2","Rural","Industrial",1,40857,7,0,0,523,5,95,19,0.350771294433266,6.66465459423206
271,20,"P2_Rural","P2","Rural","Industrial",3,29178,14,0,1,523,5,95,19,0.350771294433266,6.66465459423206
271,21,"P2_Rural","P2","Rural","Industrial",4,25096,5,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,22,"P2_Rural","P2","Rural","Industrial",4,51530,14,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,23,"P2_Rural","P2","Rural","Industrial",3,133949,11,1,1,523,5,95,19,0.350771294433266,6.66465459423206
271,24,"P2_Rural","P2","Rural","Industrial",5,139876,8,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,25,"P2_Rural","P2","Rural","Industrial",5,71813,9,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,26,"P2_Rural","P2","Rural","Industrial",6,63262,13,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,27,"P2_Rural","P2","Rural","Industrial",4,26448,8,0,1,523,5,95,19,0.350771294433266,6.66465459423206
271,28,"P2_Rural","P2","Rural","Industrial",1,17335,10,1,1,523,5,95,19,0.350771294433266,6.66465459423206
271,29,"P2_Rural","P2","Rural","Industrial",4,12304,8,1,0,523,5,95,19,0.350771294433266,6.66465459423206
271,30,"P2_Rural","P2","Rural","Industrial",7,30348,12,1,1,523,5,95,19,0.350771294433266,6.66465459423206
13,1,"P2_Rural","P2","Rural","Service",4,22733,9,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,2,"P2_Rural","P2","Rural","Service",2,60129,8,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,3,"P2_Rural","P2","Rural","Service",7,23050,8,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,4,"P2_Rural","P2","Rural","Service",2,53180,10,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,5,"P2_Rural","P2","Rural","Service",4,31709,8,0,1,552,5,95,19,0.370221327967807,7.03420523138833
13,6,"P2_Rural","P2","Rural","Service",3,23504,7,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,7,"P2_Rural","P2","Rural","Service",4,40825,5,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,8,"P2_Rural","P2","Rural","Service",1,18876,4,0,0,552,5,95,19,0.370221327967807,7.03420523138833
13,9,"P2_Rural","P2","Rural","Service",3,74187,7,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,10,"P2_Rural","P2","Rural","Service",9,17006,11,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,11,"P2_Rural","P2","Rural","Service",9,27608,8,0,0,552,5,95,19,0.370221327967807,7.03420523138833
13,12,"P2_Rural","P2","Rural","Service",4,24092,11,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,13,"P2_Rural","P2","Rural","Service",3,67110,8,0,1,552,5,95,19,0.370221327967807,7.03420523138833
13,14,"P2_Rural","P2","Rural","Service",4,30625,10,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,15,"P2_Rural","P2","Rural","Service",4,31959,8,0,0,552,5,95,19,0.370221327967807,7.03420523138833
13,16,"P2_Rural","P2","Rural","Service",2,22748,10,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,17,"P2_Rural","P2","Rural","Service",6,35406,10,0,1,552,5,95,19,0.370221327967807,7.03420523138833
13,18,"P2_Rural","P2","Rural","Service",7,37092,7,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,19,"P2_Rural","P2","Rural","Service",2,105380,5,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,20,"P2_Rural","P2","Rural","Service",3,158578,8,0,1,552,5,95,19,0.370221327967807,7.03420523138833
13,21,"P2_Rural","P2","Rural","Service",3,24121,11,0,1,552,5,95,19,0.370221327967807,7.03420523138833
13,22,"P2_Rural","P2","Rural","Service",6,25753,12,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,23,"P2_Rural","P2","Rural","Service",5,36765,7,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,24,"P2_Rural","P2","Rural","Service",5,18236,11,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,25,"P2_Rural","P2","Rural","Service",6,63783,15,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,26,"P2_Rural","P2","Rural","Service",5,49049,8,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,27,"P2_Rural","P2","Rural","Service",3,18495,8,1,0,552,5,95,19,0.370221327967807,7.03420523138833
13,28,"P2_Rural","P2","Rural","Service",5,71511,5,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,29,"P2_Rural","P2","Rural","Service",5,45914,12,1,1,552,5,95,19,0.370221327967807,7.03420523138833
13,30,"P2_Rural","P2","Rural","Service",6,14666,6,1,0,552,5,95,19,0.370221327967807,7.03420523138833
251,1,"P2_Rural","P2","Rural","Service",6,68778,11,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,2,"P2_Rural","P2","Rural","Service",1,43689,12,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,3,"P2_Rural","P2","Rural","Service",4,46373,10,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,4,"P2_Rural","P2","Rural","Service",3,29677,14,0,0,269,5,95,19,0.180415828303152,3.42790073775989
251,5,"P2_Rural","P2","Rural","Service",6,40784,13,0,0,269,5,95,19,0.180415828303152,3.42790073775989
251,6,"P2_Rural","P2","Rural","Service",2,14866,8,0,0,269,5,95,19,0.180415828303152,3.42790073775989
251,7,"P2_Rural","P2","Rural","Service",1,42611,10,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,8,"P2_Rural","P2","Rural","Service",2,30048,12,0,1,269,5,95,19,0.180415828303152,3.42790073775989
251,9,"P2_Rural","P2","Rural","Service",4,10780,11,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,10,"P2_Rural","P2","Rural","Service",3,35850,8,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,11,"P2_Rural","P2","Rural","Service",3,27317,12,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,12,"P2_Rural","P2","Rural","Service",2,146498,10,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,13,"P2_Rural","P2","Rural","Service",2,11417,11,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,14,"P2_Rural","P2","Rural","Service",3,42729,7,0,0,269,5,95,19,0.180415828303152,3.42790073775989
251,15,"P2_Rural","P2","Rural","Service",3,17131,8,0,1,269,5,95,19,0.180415828303152,3.42790073775989
251,16,"P2_Rural","P2","Rural","Service",4,17949,10,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,17,"P2_Rural","P2","Rural","Service",3,48193,14,0,0,269,5,95,19,0.180415828303152,3.42790073775989
251,18,"P2_Rural","P2","Rural","Service",6,38588,12,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,19,"P2_Rural","P2","Rural","Service",2,41320,13,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,20,"P2_Rural","P2","Rural","Service",2,15802,11,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,21,"P2_Rural","P2","Rural","Service",5,46734,12,1,0,269,5,95,19,0.180415828303152,3.42790073775989
251,22,"P2_Rural","P2","Rural","Service",7,70873,16,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,23,"P2_Rural","P2","Rural","Service",5,85818,12,0,1,269,5,95,19,0.180415828303152,3.42790073775989
251,24,"P2_Rural","P2","Rural","Service",3,86278,15,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,25,"P2_Rural","P2","Rural","Service",2,22611,6,0,1,269,5,95,19,0.180415828303152,3.42790073775989
251,26,"P2_Rural","P2","Rural","Service",3,39980,16,1,1,269,5,95,19,0.180415828303152,3.42790073775989
251,27,"P2_Rural","P2","Rural","Service",5,33152,13,1,0,269,5,95,19,0.180415828303152,3.42790073775989
434,1,"P2_Rural","P2","Rural","Service",4,10509,13,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,2,"P2_Rural","P2","Rural","Service",2,37249,10,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,3,"P2_Rural","P2","Rural","Service",4,36412,15,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,4,"P2_Rural","P2","Rural","Service",4,59166,13,1,1,509,5,95,19,0.341381623071764,6.48625083836351
434,5,"P2_Rural","P2","Rural","Service",1,53547,13,1,1,509,5,95,19,0.341381623071764,6.48625083836351
434,6,"P2_Rural","P2","Rural","Service",2,18195,10,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,7,"P2_Rural","P2","Rural","Service",4,115428,10,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,8,"P2_Rural","P2","Rural","Service",3,56343,13,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,9,"P2_Rural","P2","Rural","Service",4,67366,8,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,10,"P2_Rural","P2","Rural","Service",8,28300,9,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,11,"P2_Rural","P2","Rural","Service",8,213588,11,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,12,"P2_Rural","P2","Rural","Service",1,37326,6,1,1,509,5,95,19,0.341381623071764,6.48625083836351
434,13,"P2_Rural","P2","Rural","Service",2,47956,12,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,14,"P2_Rural","P2","Rural","Service",4,56401,12,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,15,"P2_Rural","P2","Rural","Service",3,38256,8,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,16,"P2_Rural","P2","Rural","Service",2,14832,9,1,1,509,5,95,19,0.341381623071764,6.48625083836351
434,17,"P2_Rural","P2","Rural","Service",1,37685,14,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,18,"P2_Rural","P2","Rural","Service",6,23945,15,1,1,509,5,95,19,0.341381623071764,6.48625083836351
434,19,"P2_Rural","P2","Rural","Service",2,36606,9,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,20,"P2_Rural","P2","Rural","Service",3,68210,15,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,21,"P2_Rural","P2","Rural","Service",4,55783,10,0,1,509,5,95,19,0.341381623071764,6.48625083836351
434,22,"P2_Rural","P2","Rural","Service",1,29474,11,0,1,509,5,95,19,0.341381623071764,6.48625083836351
434,23,"P2_Rural","P2","Rural","Service",5,18508,2,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,24,"P2_Rural","P2","Rural","Service",5,24870,7,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,25,"P2_Rural","P2","Rural","Service",5,24747,15,1,1,509,5,95,19,0.341381623071764,6.48625083836351
434,26,"P2_Rural","P2","Rural","Service",3,41490,14,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,27,"P2_Rural","P2","Rural","Service",2,66252,10,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,28,"P2_Rural","P2","Rural","Service",4,26812,7,1,0,509,5,95,19,0.341381623071764,6.48625083836351
434,29,"P2_Rural","P2","Rural","Service",8,62380,8,0,0,509,5,95,19,0.341381623071764,6.48625083836351
434,30,"P2_Rural","P2","Rural","Service",7,40325,12,1,1,509,5,95,19,0.341381623071764,6.48625083836351
174,1,"P2_Rural","P2","Rural","Agricultural",7,37366,10,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,2,"P2_Rural","P2","Rural","Agricultural",3,27786,10,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,3,"P2_Rural","P2","Rural","Agricultural",2,25843,12,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,4,"P2_Rural","P2","Rural","Agricultural",2,37753,10,0,1,657,5,95,19,0.440643863179074,8.37223340040241
174,5,"P2_Rural","P2","Rural","Agricultural",0,19190,6,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,6,"P2_Rural","P2","Rural","Agricultural",1,16175,14,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,7,"P2_Rural","P2","Rural","Agricultural",3,33551,9,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,8,"P2_Rural","P2","Rural","Agricultural",5,54440,7,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,9,"P2_Rural","P2","Rural","Agricultural",4,79432,11,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,10,"P2_Rural","P2","Rural","Agricultural",5,50956,10,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,11,"P2_Rural","P2","Rural","Agricultural",2,24907,15,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,12,"P2_Rural","P2","Rural","Agricultural",4,40236,12,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,13,"P2_Rural","P2","Rural","Agricultural",5,68158,4,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,14,"P2_Rural","P2","Rural","Agricultural",3,52358,12,0,1,657,5,95,19,0.440643863179074,8.37223340040241
174,15,"P2_Rural","P2","Rural","Agricultural",1,18010,12,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,16,"P2_Rural","P2","Rural","Agricultural",6,49705,8,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,17,"P2_Rural","P2","Rural","Agricultural",4,101729,13,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,18,"P2_Rural","P2","Rural","Agricultural",3,47507,12,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,19,"P2_Rural","P2","Rural","Agricultural",3,20097,10,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,20,"P2_Rural","P2","Rural","Agricultural",3,24442,13,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,21,"P2_Rural","P2","Rural","Agricultural",5,54008,12,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,22,"P2_Rural","P2","Rural","Agricultural",5,53074,11,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,23,"P2_Rural","P2","Rural","Agricultural",3,30097,10,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,24,"P2_Rural","P2","Rural","Agricultural",5,96589,11,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,25,"P2_Rural","P2","Rural","Agricultural",7,50554,12,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,26,"P2_Rural","P2","Rural","Agricultural",6,25029,13,0,0,657,5,95,19,0.440643863179074,8.37223340040241
174,27,"P2_Rural","P2","Rural","Agricultural",3,46495,11,0,1,657,5,95,19,0.440643863179074,8.37223340040241
174,28,"P2_Rural","P2","Rural","Agricultural",1,48052,12,1,0,657,5,95,19,0.440643863179074,8.37223340040241
174,29,"P2_Rural","P2","Rural","Agricultural",7,45310,9,1,1,657,5,95,19,0.440643863179074,8.37223340040241
174,30,"P2_Rural","P2","Rural","Agricultural",5,120857,10,1,0,657,5,95,19,0.440643863179074,8.37223340040241
74,1,"P2_Urban","P2","Urban","Service",5,73715,6,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,2,"P2_Urban","P2","Urban","Service",4,53031,10,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,3,"P2_Urban","P2","Urban","Service",1,115265,16,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,4,"P2_Urban","P2","Urban","Service",5,52051,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,5,"P2_Urban","P2","Urban","Service",1,160699,13,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,6,"P2_Urban","P2","Urban","Service",5,36224,9,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,7,"P2_Urban","P2","Urban","Service",5,42056,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,8,"P2_Urban","P2","Urban","Service",2,69367,6,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,9,"P2_Urban","P2","Urban","Service",3,46626,10,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,10,"P2_Urban","P2","Urban","Service",4,59577,15,0,0,853,5,55,11,0.572099262240107,6.29309188464118
74,11,"P2_Urban","P2","Urban","Service",2,39680,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,12,"P2_Urban","P2","Urban","Service",3,134281,10,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,13,"P2_Urban","P2","Urban","Service",2,40081,13,1,0,853,5,55,11,0.572099262240107,6.29309188464118
